battery_voltage,engine_temp,vibration,vehicle_age_days,failure
13.022848890487566,89.7796513599573,0.3209686063574488,2735,0
12.737447315827385,101.21861504794252,0.3457541934004781,1688,0
11.894783937854907,88.13321037686555,0.34337476093485353,669,0
12.729633587757917,97.29063645002364,0.12281033177535561,1771,0
12.445967087833473,93.51165467627084,0.36368701583954033,71,0
12.329231199877617,93.41660231952626,0.23289851543375462,1744,0
12.844670515536347,87.28685021931703,0.1904160836996042,2290,0
13.01239980899838,77.8341919586429,0.18955481721450035,2016,0
12.972512047646479,78.78469852574972,0.3433541610472529,2913,0
12.264312990710945,97.09352514455317,0.2777425072775147,731,0
12.476315049659513,90.19458255518883,0.1318031216014589,1484,0
12.732505372561425,88.61487755392776,0.3478037815192283,2157,0
12.990218050848943,85.76109957677647,0.15603918692011726,1281,0
12.408330304861884,86.94811154519249,0.31398213585182105,2979,0
12.525736409334472,100.46911794488139,0.3238498925673054,2501,0
12.157466010397588,86.64755918131974,0.38855770816950447,2026,0
12.121517350367732,76.58935286698431,0.47816847864668516,948,0
12.92501032895768,97.43651775540174,0.1635323674099458,2593,0
13.142496011428328,87.95123336135283,0.29475261439369504,194,0
12.571195951367866,90.31395865532777,0.2723664704955783,1479,0
13.00141315915681,106.0757830639951,0.34337496859609623,2970,0
12.744654410019054,89.79439442649493,0.32156687709336185,1095,0
12.34195209815795,92.89183673118725,0.264745375726338,1850,0
12.744558242203365,78.21076508701674,0.25590978113891444,2818,0
13.215214626586388,87.8033054764904,0.18835491448159525,2832,0
12.585669584356019,96.09526045208601,0.3987861582406509,2493,0
13.225857462325603,74.44626266158758,0.3459204181599529,365,0
11.552101958364101,92.0084509311571,0.39177681977951373,1954,1
12.92876100175009,91.00791072644806,0.2689603863524486,910,0
12.634818827295268,90.4128745558744,0.23431645313055693,1483,0
12.480397059813653,100.37158898658242,0.1921684933370772,1001,0
12.636704310614201,93.34438514848522,0.33589175837406593,2762,0
11.804972434159643,104.78071898356444,0.1960206775471765,2818,0
12.512131244864994,80.06410484405964,0.484866306896655,59,0
12.742845028604698,91.35924567218348,0.16923574189065593,1570,0
13.191157617896605,90.84466786389947,0.3273660119212502,604,0
12.392691912690541,79.3074550624492,0.4566854707213786,250,0
12.276602558842725,99.56295002091346,0.3599089759263809,856,0
12.399297182566185,113.24673305852818,0.31756737124917794,2043,1
12.966160847080829,89.82993925516169,0.20315163530381042,2671,0
12.731500443863874,95.05021088273767,0.1618230811432296,1547,0
12.388095918493184,90.84518475815327,0.3770050108917586,783,0
12.805306973245342,82.86415330092824,0.45061472407749464,1306,0
12.638831019739216,71.79239722197984,0.25611500095218287,1617,0
12.987457996213156,82.94226516904635,0.18609384923836486,1050,0
12.31917876244906,76.08041619048268,0.05418305694509812,1518,0
12.468935141360893,107.04102078059118,0.20192351563374622,1991,0
12.443156738747136,88.84890306076761,0.28863431575009596,1892,0
12.014594020747152,86.5408067095283,0.45991232408367344,2569,0
12.71844811082583,98.89153824787806,0.3673133692232968,467,0
12.704422108871956,78.78248897144113,0.3305085404706753,508,0
12.602045382656984,82.33135961995447,0.2599880338698869,812,0
12.506165146649941,90.68072269248621,0.24168342827440437,1037,0
12.033851703179835,100.2876899142348,0.44056475975079634,101,0
12.431741870893855,95.01685045168789,0.32007385407583894,611,0
12.462914193389292,92.48325142515883,0.08973993080789777,249,0
12.279089092311352,90.78117735236016,0.23264603521027571,1057,0
12.535485715333596,94.00235855526775,0.2141783968228373,319,0
12.761620342725815,92.01652905129255,0.2453735990822535,409,0
13.354474360484211,79.70027725223065,0.3562910660285085,2881,0
12.669831125132735,90.46079221633151,0.2892555118205751,1408,0
12.703020156289105,79.26311341082247,0.29231345929963376,2820,0
12.570221633693533,90.81082542900823,0.43134731613252364,1988,0
11.832491513880383,85.19352058511758,0.23035389102133114,2157,0
12.589394449820313,115.39381622782861,0.48641995258873494,95,1
12.62409208397641,89.60105616248288,0.23286924086289137,2213,0
13.585296844994113,75.95760433738411,0.30891981966125714,428,0
12.52305561408755,88.65819789323075,0.2718796404597233,376,0
12.720618936933445,95.19358745637888,0.3123419133500961,2014,0
12.586115292117903,106.73363946152523,0.3444591995073129,2136,0
12.132528784952187,84.10547600061281,0.34338352400888766,807,0
13.057129125806007,74.17572025976361,0.22468826693794197,2596,0
12.900773213074709,98.16837011430981,0.18770853225524292,1933,0
12.916412778817218,76.19401294100349,0.5503171790905711,2791,0
12.236245018082105,85.63844558492515,0.25160156603994466,108,0
13.161117724374439,87.42379514489006,0.36992124386719866,1611,0
12.039259574883086,89.30366546699892,0.1392358689476803,1808,0
12.834742837520107,96.89164457074335,0.2720387280095323,2192,0
13.47618225032399,83.16365717713612,0.2872800616017557,1015,0
12.203785469947725,87.26270747833239,0.34728150699278326,1515,0
12.373480908158891,89.85729647050611,0.027754585900806095,1679,0
12.639860546035056,91.49597957518787,0.31661406130783304,2203,0
12.39860973835352,90.97827174707923,0.18502585446321068,1655,0
11.979734627573546,94.3600577522258,0.3324345711194924,2650,0
12.62742518992241,98.43839509641737,0.1963670803161837,994,0
12.175078514509558,93.92634115650968,0.21445173040744187,2577,0
12.789436972254073,94.53585523509219,0.27263723896067316,858,0
12.232230306306478,74.17776833253522,0.19476705303968045,2703,0
13.219973762007015,90.5022769916568,0.2524465553264645,1227,0
12.286698683065504,94.79507548001608,0.18066242314566844,2529,0
12.47117539351773,97.2894119457045,0.11668295483012722,1748,0
12.925406886947867,83.07649225766205,0.40179570524293595,2462,0
12.107654273426418,83.40960725111356,0.17039513071760715,1258,0
12.690983973841652,84.25899324716401,0.2821319112392016,2440,0
13.12285710171297,95.36413899891343,0.3752891081493785,1870,0
11.957006706175509,100.33881054924208,0.23850558974839567,527,0
12.673853543412921,85.92539892708399,0.2174834100254462,566,0
12.703953117699369,99.07962313627048,0.32262380886674213,2093,0
12.912729148710923,91.23479809164594,0.4117933822727152,1194,0
12.105219715648767,88.75714222837564,0.18306847349135308,2001,0
12.071817354766289,87.88615770182031,0.2849852167982561,2697,0
12.80877662624676,97.46611364602157,0.12675054050326723,329,0
12.718793869293274,93.2557781678707,0.26067989963178095,2416,0
12.70019714013835,112.75825427647638,0.30342046845380755,332,1
12.73857928379879,81.47775357002676,0.21453753582449342,621,0
12.327990111368603,95.18101702029976,0.25430081661747683,105,0
12.692901478864401,84.70798990188487,0.15917732316925498,943,0
12.717228989319473,81.30713013011356,0.30770786113814935,809,0
12.314259432789452,89.89132862965027,0.405569424888315,950,0
13.346309804457903,91.37352479407036,0.1902856130229536,1553,0
12.789533168364715,119.18173555060093,0.2377328233447617,1779,1
12.12347860111894,88.15854184316798,0.3502546246454182,2065,0
12.86262144345353,78.69821270515317,0.42120907193227364,2443,0
12.21012733190907,92.73010717494385,0.15068101877910686,2730,0
12.91483384149698,69.25359962453632,0.28312152625840503,1035,0
13.06343823160296,89.08043217395735,0.3283130822319525,1731,0
12.271727072659315,90.1602528229516,0.2897943609371152,2473,0
12.985350451697729,97.94600382945211,0.05232079331229128,833,0
12.765112370774599,99.73622249427846,0.35010900093087716,1081,0
12.928824063997796,84.96430381092283,0.4519336351090644,2922,0
13.35871719306158,88.49385985370067,0.31166617511695033,901,0
12.501844753598851,82.33879169389328,0.19688939467057365,144,0
12.298505534257004,78.71937445192306,0.24868727536357169,402,0
12.24419422814979,93.09894779380635,0.4769913067655593,879,0
12.273675886013825,77.264144514034,0.39099625408605587,2167,0
12.569159316234359,85.85373099428136,0.36400266183843294,786,0
12.736460789926657,80.04826040100762,0.3356412583534376,1351,0
12.710676319732007,95.4968318629026,0.23388628878090273,60,0
12.93087329961441,108.01430099266489,0.2799428819344231,1882,0
12.605200756751163,76.98412017196668,0.29220772643214843,2435,0
13.181413630862927,71.46981517102431,0.3549574316064444,2547,0
12.494137266704817,88.75113114649933,0.45089188942669034,1835,0
13.688067666635847,90.15697795957759,0.4118338136793128,2347,0
12.850266939106001,92.18659306757297,0.15806156442039593,1466,0
12.257136977433486,85.53679484765655,0.3223994968901049,2286,0
12.171643000775555,87.99360701174568,0.3736763345167897,719,0
12.792988966097274,93.67510410540602,0.36188603301446354,1244,0
12.510614885869659,100.4043089264484,0.23707662366125803,486,0
12.885600197636837,70.44951229681718,0.5914109215768362,478,0
12.789295049829418,86.31060560968538,0.1722915437668881,97,0
12.57086843493725,92.13808793941064,0.19168115533339497,1892,0
12.261282512772638,80.82023895389264,0.3233595081261576,1832,0
11.994061110125653,107.311696317673,0.5116803054963853,1835,0
12.42139401917319,83.64590119771263,0.21638051492958288,903,0
12.94255951772939,89.58707312992718,0.27341716343530076,496,0
12.685637497652081,95.56022096842291,0.4077293673015693,157,0
12.101704488515205,84.08715211198106,0.29821378451122665,1829,0
12.669272370340472,71.53426952195582,0.2665396145469704,762,0
12.754126951891534,85.71345473083467,0.356563290188672,1297,0
12.246457025519547,100.2944055592704,0.3272517990229593,1958,0
12.66149004237821,86.63104873214861,0.4030438785636791,1072,0
12.6232834873784,81.53565698541021,0.4291468889065363,1449,0
12.14281188086775,99.25672209502721,0.3307003060005362,397,0
12.743114944139313,86.69225103976947,0.3291732725378309,2135,0
12.824313810547293,84.89839186349782,0.32141109822861336,2634,0
13.033220497270111,91.49456089663309,0.34891305566492875,2125,0
13.021520820813961,97.70750209618788,0.3055170637871464,2639,0
12.048932252817163,113.81713531732547,0.29993915176777103,2670,1
12.224869984033951,98.27236107657423,0.4196627120827242,841,0
12.806014106883463,101.59839966388344,0.4516116180355043,88,0
12.805514380364883,84.94033801012145,0.1492447055366579,190,0
12.80601907452242,79.74131894030523,0.3010021151740569,132,0
14.141092596261888,90.62331349619123,0.2311305566554765,875,0
12.828356204277267,91.07169915259597,0.26890285335139275,441,0
13.054226256072239,79.21487258635403,0.3402516209735321,815,0
12.98160070539728,88.24705470095986,0.36694383715424683,212,0
12.86055650052232,93.9931760171913,0.2887873556388655,2494,0
12.473892302143861,93.6039339501808,0.1086659665277197,2076,0
12.903587688197307,95.04287853384272,0.203495441942382,2476,0
12.29086991418497,92.90964730137443,0.3896499670200166,986,0
12.505272557303996,84.92991340729944,0.025957357796506875,2856,0
12.405854580868358,84.86099373351156,0.4187427151682,2732,0
12.632749655754528,78.01048602006124,0.3521229990644541,466,0
13.525863426669403,107.84775039185095,0.4316176081530022,2395,0
11.8530939229633,90.13450364619293,0.28014308131190396,1869,0
12.874504076149805,87.75146944205149,0.09385945759770947,635,0
11.954913651524139,80.71207918547542,0.3430362641506498,2988,0
12.411227253684226,119.35657902327779,0.4274653124038341,1500,1
13.035580238786945,79.26671967777105,0.3924721805513421,526,0
12.625712007638185,85.71152074393926,0.23373085165119645,1396,0
12.168902088828277,94.1583683628606,0.3086761075462647,2504,0
12.313878516296013,96.00212965744278,0.2467163731220076,2895,0
12.87183909957387,99.57932055215684,0.21807335358106278,1881,0
12.307853347313145,108.07608507769262,0.3955388571179851,1052,0
12.68658343583279,95.06157655460713,0.1802467688734838,2317,0
12.618228735961525,79.43969200033332,0.21061835694183872,2874,0
12.339359860957673,87.43054874878219,0.18959743665276144,2280,0
13.45757763573013,93.07832372513884,0.15097524767009532,1802,0
12.853567608927204,110.68226041505824,0.31464142918426036,1519,1
11.789942965336957,76.02194521575703,0.4161503048481976,1349,1
12.674581725907771,102.02576505225227,0.2815123243754734,2364,0
12.335285414092645,91.79914369546417,0.14942521994358332,2150,0
12.940973333918489,98.3783053522948,0.38399445397420273,2803,0
12.28299170462692,88.98005283364068,0.46857017540349716,366,0
12.55410542341324,81.57567369873674,0.2353757675853405,232,0
12.801994911592182,97.50872779401332,0.25214457332822815,260,0
12.946302077668049,96.54431027105622,0.3515660630083394,2981,0
12.119881437177689,99.72056965739722,0.46218737477850513,2721,0
12.46619950566362,89.86695364621364,0.24801658542747737,2992,0
12.410021875535618,84.0017797668015,0.1667550219001795,2357,0
12.338668306970515,74.41213004976159,0.36314186062724063,838,0
13.30618169611244,98.19373268139407,0.37990680731422993,1358,0
12.761992684384381,94.23889482443985,0.30061314504352266,495,0
12.095646418265982,80.34217367136041,0.24418667403425492,2814,0
12.96714477882191,84.61426326703376,0.39943787309920464,1227,0
13.448862478805053,85.3324118804856,0.3528036004547964,833,0
13.012986104220458,75.17015568017582,0.2231564483096507,295,0
11.992252013618394,81.82317603394867,0.30490947313056715,2324,0
12.4063063708535,78.66169643193646,0.16482924679753533,2155,0
13.106764459674649,85.87520988112064,0.368589045643792,1700,0
12.316932213752487,82.61302501670437,0.2737766430617144,2931,0
12.777527771258491,73.72995079133251,0.2564289167615263,2330,0
12.909853621371735,110.22590230569482,0.29671255148475656,2552,1
12.229227811368766,102.52540731029231,0.30403076993302475,205,0
12.57618985757528,82.20980578480014,0.389493006156556,1474,0
11.30349306397237,92.7242139665361,0.35910905313252217,1625,1
12.190244943466285,94.17465089821295,0.2843590721207197,283,0
12.498972739442735,101.91085854773476,0.3763668149718995,1573,0
12.10088672721406,81.81394973339921,0.3400737253691613,932,0
13.252964521572654,100.92106783982426,0.2573400363713963,2184,0
12.027943448815746,84.52094695793065,0.2875281841763514,1224,0
12.423982205321206,76.64137595831386,0.2851777111156879,2135,0
12.652296230914436,97.24136559314498,0.3505261343174202,1390,0
13.176509315626445,102.90758424122428,0.26329773852783583,113,0
12.025655139528224,115.87908973530685,0.26095908135783663,1170,1
13.065265500861983,78.00274734909786,0.4968757309433959,741,0
12.604093224407835,96.98919685080789,0.3939735481747104,1587,0
12.20739653958082,85.90198756206468,0.2239399335574861,1791,0
12.784841389705308,97.83358710524031,0.3570940993942198,1970,0
12.679623878229387,75.2951044876875,0.3118350065655177,1836,0
12.359913249136481,77.37230224301436,0.33915511752600935,930,0
12.627920833996008,82.24125176833516,0.31373413245651044,686,0
12.445874561255296,90.78964045668084,0.4189642645485236,2533,0
12.645406938100498,83.58918733461644,0.3345620344651446,688,0
12.864852269808418,96.5905434391342,0.2937911301785712,2850,0
13.23440672645814,100.26894618257914,0.40421905769830174,2868,0
12.10487380046926,95.99577541245355,0.3233285041087872,880,0
13.453213349862507,106.18787639660869,0.3121478579329058,2603,0
11.819164880190998,94.15826629455343,0.3314022602486114,2343,0
12.539285961985767,77.83103289659833,0.2906390976633633,170,0
12.83532688259383,103.6337651353834,0.3009226992995469,2972,0
12.712396747094013,83.94843764394003,0.24133054112381272,2483,0
12.350920192071762,99.10418499685571,0.2248832780376121,2370,0
12.516751099857089,105.73734216555107,0.20014296135175602,1959,0
12.402799626136467,94.56688010730399,0.16080167132029238,1084,0
12.364254097222314,75.0384118683535,0.21202826386154433,2432,0
12.93984083880841,80.81787833490209,0.28257329655330743,2282,0
12.742806194386018,103.22744466885135,0.3103117582445637,1531,0
12.322836161895738,88.30877314357184,0.27287034368523594,2368,0
12.9598399501733,90.79573534942166,0.06442965098726419,140,0
12.722919808350643,97.5882441616361,0.45745863577623425,1121,0
12.925144847535584,96.96322862080324,0.4086480122890382,1748,0
12.851851536769445,92.7879981238546,0.34457598512171284,2450,0
12.268401995631171,87.91331628779534,0.4907490672553268,225,0
12.375927583921213,86.87331554267642,0.20226358825162893,155,0
12.898917442049305,98.57898825291343,0.48876251206260046,291,0
12.844148106173385,95.53569531067794,0.2034785923249452,2964,0
12.591639362414341,87.42699999382211,0.3238737925291356,953,0
12.646930953323512,100.82112312993141,0.17261626748657954,1851,0
13.11106595831537,88.70965884870216,0.3014694095544367,2232,0
12.363371444465667,81.48337825665607,0.33861664979983885,1634,0
12.818838952468015,82.41029301096656,0.2845309668865445,137,0
12.519122939026442,80.21259163690235,0.37138774440901373,2112,0
12.51292751870911,87.27589983396312,0.30990144494872573,684,0
13.039510740794876,102.33724278336193,0.24775852716224905,2800,0
12.930166539595211,81.9490481896949,0.24331866821976605,2043,0
12.925403854400255,91.88475761018103,0.3810913772615696,1027,0
13.122191522861732,83.43310654372587,0.23462579701930325,2493,0
12.608401536653103,87.39690958728562,0.3915402970484937,314,0
12.872781188517985,74.89958788014748,0.4222711792831931,1500,0
12.475893297362617,87.79461770843463,0.13312861376538698,2595,0
12.729666540995376,88.06294620195038,0.41329263873010347,56,0
12.547942778252926,95.40287944035695,0.5060422698444699,2304,0
12.638798385997086,92.23280913255371,0.3252003761201928,1621,0
12.838062810174765,78.01607875047955,0.35990841852948224,1421,0
12.27271172670661,100.84198244043543,0.40370053243691584,877,0
13.436954910274183,92.10303040221996,0.27245176848209773,1158,0
12.197593047400119,91.98393517177486,0.31822802235378694,47,0
12.114324554884906,89.90817646614862,0.16858004703768906,2120,0
13.063244349400026,84.8224255277778,0.3138635028530451,2166,0
12.916665077585174,92.17802339748727,0.34981119956445417,2663,0
12.849647926820861,94.75588435928583,0.35161630229264695,186,0
12.851338203705712,72.53104308654446,0.40654247235975804,1319,0
12.595101290861233,84.61239162653905,0.22251978218644708,2211,0
12.241098251405667,87.4505302959641,0.24673932433265033,2541,0
12.630321823277491,92.56170605694278,0.4895507345991355,1654,0
12.329135315395154,101.93311005927126,0.284967162623629,1801,0
12.9900478933671,82.28259185403218,0.3200033787312328,1185,0
12.541177047399144,85.02038153182158,0.29329899582747787,2818,0
12.269801121282995,84.8746588935345,0.21783191736949775,1087,0
12.471445663338802,81.98472409895459,0.46235292108918064,2160,0
12.76517258171025,86.52813504887737,0.2472298588079394,1185,0
12.37451017887841,97.70802219987971,0.18727144762930698,2943,0
12.271111841773427,79.46164504635655,0.2549259722697248,233,0
12.697474884596765,94.27814395152903,0.09982939982744662,1852,0
12.69798662844349,72.98097769981665,0.2348712535016818,1389,0
12.397222729851547,84.38662003557793,0.2031871402147673,991,0
12.411584677752671,86.70510699782014,0.3617428630927324,2574,0
12.692819974943054,106.74859672914064,0.23265857604401274,471,0
12.02076626340107,87.25197695247311,0.38878039355788485,2905,0
12.037014490249378,67.98756526549082,0.4398483993069321,1345,0
12.312622311499025,70.0111109313875,0.3781175336287599,1178,0
12.514621139315262,90.3402958634668,0.2784611711139923,1716,0
12.724363026239201,96.13770855789909,0.31411144967055926,900,0
13.19014248677982,93.75455857627253,0.14750150598559403,1228,0
12.943063849280808,91.6757010580099,0.28662206274787605,1937,0
12.536024588014628,101.62259597505667,0.21395615319331668,1545,0
12.592393516838925,84.60408779262869,0.3694326381149299,2946,0
12.198988254144876,98.94910556026825,0.5572752389244474,109,0
12.592594745603044,73.67985114973582,0.34998216359738094,2889,0
12.484536544431945,80.95052167061934,0.10088598510453334,2992,0
12.729087424135235,71.92958605068183,0.2638769807085627,1358,0
12.269107622579071,87.25154699330207,0.3122490925374455,1397,0
12.807738605696468,89.53738782733657,0.30873574252602637,599,0
13.21309556520103,91.1410149222652,0.2269186874391247,1144,0
12.556495940617257,90.61883352887135,0.32452917426369354,2939,0
12.760684688839577,80.72446669188272,0.17574991630806125,2246,0
12.876057596684445,88.09759155586784,0.20550912773149327,2313,0
12.439511811245666,75.02553331394252,0.36457976416037113,428,0
12.689636992724166,103.6322897513225,0.1984336769120174,2665,0
12.605036960312718,86.96373927101999,0.35382116054922574,850,0
12.639070439419532,85.11113880956309,0.16305362253439418,2554,0
12.290796086457814,105.88940328444083,0.4764825883791736,874,0
12.609804069703577,77.57753466450771,0.22257300775959452,2662,0
12.79919931649818,78.7441288596803,0.27763334281965557,2692,0
13.180457443118016,79.03779675131435,0.3330613261090406,2683,0
12.983708330434082,89.32128618300518,0.24346500474989055,2855,0
13.461272983004623,94.31631629637597,0.31434059610713044,1306,0
12.29306097484478,97.39675468117834,0.35753567245201257,387,0
12.948928254688271,115.7199531749497,0.39606132325034854,1452,1
12.67333680229534,67.50567545799237,0.3791497435972957,550,0
13.475921173287068,96.08735589124417,0.2828189536197326,2602,0
12.276680685857938,84.42869427427769,0.28533682259563975,422,0
12.264111263127688,84.13584851111227,0.5349108558025033,1696,0
12.36024294182239,83.80227871746122,0.3949889068249292,1425,0
11.750441710276077,80.91230329192027,0.20781763436797862,2230,1
12.389697991327695,106.84524834603451,0.3099988163765552,922,0
12.296346935378521,98.42297327013902,0.2664856861221807,1013,0
12.660157514590482,90.23195978557375,0.28646657660768904,2557,0
12.736702390310864,103.51015752487001,0.17705048422919117,612,0
13.350468335686354,74.87471034701124,0.2588076765614047,1985,0
12.98016953527442,76.69294868669074,0.4811555773193913,2934,0
12.369238537735038,68.22032267805312,0.3579076300875503,49,0
12.240634131460656,83.00585459876713,0.05088385918485397,2670,0
12.796767668602602,91.61698526704753,0.4216723492497947,2003,0
12.071906717191743,91.02858577932334,0.4089629522909161,2305,0
13.332583506341741,91.49341911059881,0.26407146956935834,48,0
13.071776048288514,75.88943168933918,0.3717263543783215,2521,0
12.412329739158118,98.03154742614022,0.2140600789182799,2445,0
11.91474618836365,92.39627518238999,0.25297442837336426,2976,0
13.141548949666165,97.33054281465999,0.4498546360669854,1672,0
12.554184061898953,71.07237822409948,0.2728269960130292,918,0
13.095126524789384,93.1149085879779,0.11302683380450088,1913,0
11.962228936482253,78.12234760082472,0.2936696777218663,755,0
12.36024999081849,86.02676747448638,0.29214116070856433,176,0
12.602097479887274,95.34364898636383,0.41983685693734596,1746,0
12.618792237505897,90.91093606255913,0.301433642217576,1557,0
12.419973811408303,81.4846002022068,0.2578417688559707,2507,0
12.849139972939,90.06273156184419,0.4045056145231206,877,0
12.172951828246962,74.68464684756357,0.312079023250111,1493,0
12.543048205991482,101.50267395898297,0.22499773184342828,2275,0
12.648118252684759,87.94715980503749,0.4154997560541618,1340,0
12.8057755336235,101.18549944255327,0.3193661764516799,594,0
12.884645951235555,84.73468312903957,0.3002925966679438,398,0
12.150143163264852,84.76424011593417,0.3177908391411654,1293,0
11.986354331705751,82.35813213362154,0.19293316285834028,2879,0
13.111070728759403,98.76173931693076,0.24723462238216626,1340,0
12.732925604791836,82.90568842671524,0.3003582601832783,2777,0
12.300605385377379,96.44595432415177,0.280533630497532,2595,0
13.220460790209009,86.1754760233071,0.42724283828165954,1848,0
12.646269853717143,70.2403670010838,0.32174058527270033,2852,0
13.07171887362553,84.29685932213533,0.38549039226364024,2638,0
12.627007392564042,78.20891785637151,0.30093953545758495,1917,0
13.424299169952794,90.33902723682337,0.4056288483746123,89,0
13.30213633697728,78.0959226432551,0.3397527756573154,574,0
12.500414340608371,99.25975100714616,0.301342048538846,2380,0
12.988628380381742,89.08924139646973,0.298671691104098,1297,0
12.85815037983406,88.2240400524126,0.20455613737090367,1737,0
13.147452623012938,96.55892137787583,0.35069157201363105,1260,0
12.214030615767959,99.63906934075862,0.2959795265463621,2360,0
12.874420583999376,89.79901248230348,0.24980080398187954,2555,0
13.023369794739835,82.28799700450709,0.41064617708120715,1075,0
11.896504205430753,72.26030383887871,0.17497839741051988,588,0
12.126696594933689,83.1395024296482,0.2577504104567566,2426,0
11.784307128895959,83.82787753352038,0.40277187487795335,1542,1
12.492237266222176,91.07057452992296,0.3315522940920253,1997,0
12.887016902318384,86.54853118861973,0.29521410723472424,699,0
13.20094282083841,96.87932972051428,0.32510035431501466,287,0
12.62963791216791,83.8701672872931,0.3179414171048841,2732,0
13.251446218228516,89.42958833147058,0.14833374537140784,1100,0
12.047959416714043,101.8398744319689,0.2650738114652038,1080,0
11.918647024257938,93.41825213954967,0.4616521654513749,1080,0
12.577780920441352,89.39962458311436,0.2340675865222832,2034,0
12.753626179575722,83.98055558064823,0.2681698985895666,174,0
12.586922100762363,83.66768603285023,0.24583792366908125,2664,0
11.77302315998405,81.49386747048052,0.29129847766818623,2599,1
12.564351984194884,84.58993134217101,0.24168771686757018,830,0
12.078212199798058,97.55665838744315,0.348674150215806,1515,0
12.867869019532016,87.78111728707731,0.31973134122902663,2459,0
12.746639298438739,76.50226930618769,0.3773547615107018,2853,0
12.224048085469057,107.68169293059783,0.19490588338110393,702,0
12.394453233065322,93.19965191145162,0.26596595171170967,356,0
12.176314591244418,75.9305659948683,0.27742773683878647,1444,0
12.57492836109073,85.58151072759176,0.34556469100885945,659,0
12.982056928200494,91.10886382828417,0.22067788027929652,2049,0
12.205709581465783,107.04592093297377,0.3915653804258344,2161,0
12.801618606207137,78.9188754174113,0.41864155905176087,2223,0
12.387896952651023,99.76040719355947,0.20111276523644162,2058,0
12.282850867095062,103.99486426972344,0.2509127105106434,1224,0
12.557187856018176,83.7134569492543,0.24680684917079077,2054,0
12.18590307103225,87.22486381139767,0.5632386204677499,1387,0
12.378540277861127,79.63690752626229,0.25700998947921133,2501,0
12.12084884296446,87.96538858919695,0.4677625442156135,1579,0
13.385890053166555,89.63410025657069,0.17333680048933903,2738,0
12.614105420788691,96.59649998082371,0.20103490338356364,2840,0
12.320109796802965,100.90183471020447,0.2313395468151799,598,0
12.685591964293689,82.51903935378353,0.21543106885534774,2424,0
12.555068780123667,70.32674935774006,0.2732101265841501,1975,0
12.51161216018671,89.78755220723758,0.22912217972785015,376,0
12.84566668001737,92.9353752996864,0.21806584072654261,437,0
12.903003084018922,92.49417687685042,0.41584719964733274,162,0
12.387799540955788,86.73326752490956,0.4223793622513165,643,0
12.369672703742127,91.24752099663934,0.39492964983753154,135,0
